
BSSID, First time seen, Last time seen, channel, Speed, Privacy, Cipher, Authentication, Power, # beacons, # IV, LAN IP, ID-length, ESSID, Key
6E:C2:42:57:A6:B2, 2025-12-30 22:20:09, 2025-12-31 23:26:19, 11, 130, WPA2, CCMP, PSK, -82,     2816,        0,   0.  0.  0.  0,   0, , 
AA:A3:99:A7:57:38, 2025-12-30 22:20:09, 2025-12-31 23:26:17,  1, 130, WPA2, CCMP, PSK, -58,     4392,    14627,   0.  0.  0.  0,   7, Kuldeep, 
AA:A3:99:A7:57:3C, 2025-12-30 22:20:09, 2025-12-31 23:26:17,  1, 130, WPA2, CCMP, PSK, -58,     4478,     1058,   0.  0.  0.  0,  10, Kuldeep_5G, 
6C:C2:42:67:A6:B2, 2025-12-30 22:20:09, 2025-12-31 23:26:12, 11, 130, WPA2, CCMP, PSK, -77,     2819,        0,   0.  0.  0.  0,   8, Shubh-5G, 
FC:22:F4:2E:A0:62, 2025-12-30 22:20:09, 2025-12-31 23:26:19,  6, 130, WPA2, CCMP TKIP, PSK, -43,     5386,    44995,   0.  0.  0.  0,   7, Dhairya, 
20:89:8A:B8:F7:42, 2025-12-30 22:20:09, 2025-12-31 23:26:19,  6, 130, WPA2, CCMP, PSK, -69,     5099,      237,   0.  0.  0.  0,  13, Jaspreet57_4G, 
44:95:3B:21:25:20, 2025-12-30 22:20:10, 2025-12-31 23:26:18,  9, 270, WPA2, CCMP TKIP, PSK, -84,      974,      138,   0.  0.  0.  0,  12, MS_Ajmani_A2, 
14:EB:B6:C2:D4:6A, 2025-12-30 22:20:11, 2025-12-31 23:26:18,  3, 270, WPA2, CCMP, PSK, -80,     7807,      206,   0.  0.  0.  0,  12, First Floor , 
3C:84:6A:8C:FC:DE, 2025-12-30 22:20:12, 2025-12-31 23:26:18,  3, 130, WPA2, CCMP, PSK, -72,     4598,       87,   0.  0.  0.  0,  12, ES_Study_2.4, 
4C:93:A6:8A:D0:82, 2025-12-30 22:20:12, 2025-12-31 23:26:19,  5, 130, WPA2, CCMP, PSK, -77,     3844,      976,   0.  0.  0.  0,   7, LAKSHYA, 
AC:15:A2:66:F5:CD, 2025-12-30 22:20:12, 2025-12-31 23:26:18,  4, 130, WPA2, CCMP, PSK, -86,     2842,     3695,   0.  0.  0.  0,  11, ACTFIBERNET, 
64:FB:92:B0:25:F0, 2025-12-30 22:20:12, 2025-12-31 23:26:19, 10, 270, WPA2, CCMP TKIP, PSK, -84,     2439,        0,   0.  0.  0.  0,  15, www.excitel.com, 
D8:47:32:43:6E:D6, 2025-12-30 22:20:12, 2025-12-31 17:38:36,  6, 130, WPA2 WPA, CCMP TKIP, PSK, -88,     2689,        0,   0.  0.  0.  0,   9, 270086434, 
78:BB:C1:1E:42:49, 2025-12-30 22:20:12, 2025-12-31 23:26:19, 11, 130, WPA2, CCMP TKIP, PSK, -69,     5282,      135,   0.  0.  0.  0,  16, Airtel_kara_6585, 
64:FB:92:B0:25:EF, 2025-12-30 22:20:12, 2025-12-31 23:26:19, 10, 270, WPA2, CCMP TKIP, PSK, -86,     2473,      101,   0.  0.  0.  0,  14, Excitel_amaira, 
B0:7F:B9:44:83:6D, 2025-12-30 22:20:12, 2025-12-31 23:26:19,  6, 130, WPA2, CCMP TKIP, PSK, -81,     1127,       33,   0.  0.  0.  0,  11, kabir55_EXT, 
E8:65:D4:9A:F0:09, 2025-12-30 22:20:12, 2025-12-31 17:38:40,  6, 270, WPA2 WPA, CCMP, PSK, -87,     1913,       81,   0.  0.  0.  0,   9, Babal1955, 
C0:8F:20:0F:BE:2B, 2025-12-30 22:20:16, 2025-12-31 12:34:32, 11, 270, WPA2 WPA, CCMP TKIP, PSK, -84,     1941,      435,   0.  0.  0.  0,  15, Skyworth_0AE195, 
20:0C:86:9D:B4:E9, 2025-12-30 22:20:20, 2025-12-31 23:26:09,  6, 130, WPA2, CCMP TKIP, PSK, -84,      899,       83,   0.  0.  0.  0,  16, Airtel_nikh_6506, 
10:55:E4:C7:F7:12, 2025-12-30 22:20:27, 2025-12-31 23:26:16,  1, 130, WPA2 WPA, CCMP TKIP, PSK, -75,     2429,       43,   0.  0.  0.  0,  15, Skyworth_3660A5, 
74:DA:88:F3:9A:54, 2025-12-30 22:20:28, 2025-12-31 17:55:57,  1, 270, WPA2, CCMP, PSK, -89,     1375,       31,   0.  0.  0.  0,   9, 2nd Floor, 
10:0C:6B:DC:FC:31, 2025-12-30 22:21:29, 2025-12-31 17:55:50,  2, 130, WPA2, CCMP TKIP, PSK, -87,       12,        0,   0.  0.  0.  0,  14, Ganiah55_2GEXT, 
8C:A3:99:E6:5A:21, 2025-12-30 22:24:25, 2025-12-31 17:55:57,  1, 130, WPA2, CCMP TKIP, PSK, -85,      644,       22,   0.  0.  0.  0,  16, Airtel_kara_6585, 
62:DA:0C:B3:32:02, 2025-12-30 22:26:58, 2025-12-31 17:55:57,  1, 130, WPA2, CCMP, PSK, -87,      957,      159,   0.  0.  0.  0,  10, Harmeet 5g, 
62:DA:0C:B3:32:06, 2025-12-30 22:26:58, 2025-12-31 17:55:57,  1, 130, WPA2, CCMP, PSK, -89,     1119,      389,   0.  0.  0.  0,   8, arzoi_5G, 
FC:9F:2A:0C:82:5F, 2025-12-30 22:27:09, 2025-12-31 17:55:57,  1, 130, WPA2 WPA, CCMP TKIP, PSK, -87,     1208,        0,   0.  0.  0.  0,  13, Airtel_Raksha, 
44:95:3B:20:B3:00, 2025-12-30 22:28:20, 2025-12-31 12:34:32, 10, 270, WPA2, CCMP TKIP, PSK, -90,      462,        6,   0.  0.  0.  0,  12, MS_Ajmani_A1, 
44:FA:66:1B:58:08, 2025-12-31 10:16:38, 2025-12-31 12:34:33,  6,  65, OPN, ,   , -80,     2331,        0,   0.  0.  0.  0,  28, HP-Print-08-LaserJet Pro MFP, 
FC:9F:2A:27:D0:E7, 2025-12-31 10:16:41, 2025-12-31 23:26:15, 11, 130, WPA2 WPA, CCMP TKIP, PSK, -86,     1156,       46,   0.  0.  0.  0,  16, Airtel_aman_4679, 
FC:22:F4:2E:A0:63, 2025-12-31 10:43:41, 2025-12-31 10:43:41, 10,  -1, , ,   ,  -1,        0,        0,   0.  0.  0.  0,   0, , 
DA:B2:05:69:D3:CE, 2025-12-31 10:43:57, 2025-12-31 12:22:24,  6, 180, WPA2, CCMP, PSK, -89,     1109,        0,   0.  0.  0.  0,  14, Galaxy A12D510, 
50:2B:73:97:41:61, 2025-12-31 10:44:40, 2025-12-31 12:34:34,  8, 130, WPA2, CCMP TKIP, PSK, -88,      994,      134,   0.  0.  0.  0,   8, Ganiah55, 
10:55:E4:C7:01:C2, 2025-12-31 10:44:43, 2025-12-31 12:31:51,  1, 130, WPA2 WPA, CCMP TKIP, PSK, -91,      656,       23,   0.  0.  0.  0,  15, Skyworth_356B55, 
4C:22:F3:E4:D6:1F, 2025-12-31 10:45:11, 2025-12-31 12:27:58,  1,  -1, WPA, ,   ,  -1,        0,      367,   0.  0.  0.  0,   0, , 
72:DA:0C:B3:31:22, 2025-12-31 10:45:18, 2025-12-31 12:31:14, 11, 130, WPA2, CCMP, PSK, -91,       10,        1,   0.  0.  0.  0,   7, Anuj 4g, 
4C:93:A6:84:B2:B2, 2025-12-31 10:51:25, 2025-12-31 12:04:10,  2, 130, WPA2, CCMP, PSK, -90,       23,        1,   0.  0.  0.  0,   9, Tashvi_4G, 
74:DA:DA:EB:B8:30, 2025-12-31 11:31:02, 2025-12-31 17:28:16,  1, 270, WPA2, CCMP, PSK, -90,      256,       19,   0.  0.  0.  0,  10, Nishant-4G, 
D6:3D:60:D9:D7:BE, 2025-12-31 11:32:07, 2025-12-31 11:42:17,  6,  -1, , ,   ,  -1,        0,        0,   0.  0.  0.  0,   0, , 
72:DA:0C:B3:31:26, 2025-12-31 11:39:28, 2025-12-31 12:30:06, 11, 130, WPA2, CCMP, PSK, -90,        3,        3,   0.  0.  0.  0,   7, Anuj 5g, 
56:BD:79:C4:A8:DD, 2025-12-31 12:04:02, 2025-12-31 12:05:53, 11,  54, WEP, WEP,   , -86,        0,        0,   0.  0.  0.  0,   7, DIRECT-, 
48:00:33:97:0B:87, 2025-12-31 12:05:23, 2025-12-31 12:24:52,  8,  -1, WPA, ,   ,  -1,        0,        2,   0.  0.  0.  0,   0, , 
74:EE:2A:DA:6E:8A, 2025-12-31 12:24:59, 2025-12-31 12:24:59,  1,  -1, WPA, ,   ,  -1,        0,        2,   0.  0.  0.  0,   0, , 

Station MAC, First time seen, Last time seen, Power, # packets, BSSID, Probed ESSIDs
8A:59:01:B5:1E:2D, 2025-12-31 11:42:49, 2025-12-31 12:31:37, -82,      522, 62:DA:0C:B3:32:06,arzoi_5G,Blessings5G
1A:F7:A5:E7:A9:C1, 2025-12-31 11:43:13, 2025-12-31 11:43:13, -90,        1, (not associated) ,
1A:5B:3D:28:EA:B4, 2025-12-31 11:43:24, 2025-12-31 11:43:24, -89,        1, (not associated) ,
52:13:08:86:28:D7, 2025-12-31 11:43:36, 2025-12-31 11:43:36, -90,        2, (not associated) ,vivo T1 5G
52:13:08:F4:A3:C4, 2025-12-31 11:43:42, 2025-12-31 11:43:42, -85,        2, (not associated) ,JioAirfiberA6
00:0C:E7:87:14:D1, 2025-12-31 11:43:49, 2025-12-31 11:43:49, -89,        1, (not associated) ,
52:13:08:53:74:C2, 2025-12-31 11:43:56, 2025-12-31 11:43:56, -88,        3, (not associated) ,Excitel_JMD Library -2   4G,Redmi 12 5G,OPPO A5 2020
E6:33:AE:65:66:65, 2025-12-31 11:44:01, 2025-12-31 11:44:01, -89,        2, (not associated) ,
2E:3E:47:17:3F:06, 2025-12-31 11:44:02, 2025-12-31 11:44:02, -80,        2, (not associated) ,
26:E3:6F:8E:54:FB, 2025-12-31 11:44:02, 2025-12-31 11:44:02, -79,        2, (not associated) ,
C2:BA:32:A4:DB:8C, 2025-12-31 11:44:25, 2025-12-31 11:44:25, -90,        1, (not associated) ,
00:0C:E7:97:CC:57, 2025-12-31 11:44:27, 2025-12-31 11:44:27, -87,        3, (not associated) ,vivo T1 5G,OPPO A15s
96:B1:9C:CE:93:C6, 2025-12-31 11:44:28, 2025-12-31 11:44:28, -89,        1, (not associated) ,
4E:1E:05:5C:1D:4F, 2025-12-31 11:44:42, 2025-12-31 11:44:42, -89,        1, (not associated) ,
E6:33:AE:94:95:54, 2025-12-31 11:44:57, 2025-12-31 11:44:57, -89,        1, (not associated) ,
0A:EA:73:BD:51:B8, 2025-12-31 11:44:58, 2025-12-31 11:44:58, -86,        2, (not associated) ,
8E:48:5F:9A:63:B7, 2025-12-31 11:49:41, 2025-12-31 11:49:41, -81,        1, (not associated) ,
06:6E:DF:65:C3:5C, 2025-12-31 11:49:48, 2025-12-31 11:49:48, -78,        4, (not associated) ,
FA:39:5D:A6:C1:C6, 2025-12-31 11:50:11, 2025-12-31 11:50:11, -85,        1, (not associated) ,
AA:73:96:F0:89:A7, 2025-12-31 11:50:49, 2025-12-31 11:50:49, -79,        1, (not associated) ,
22:41:FA:37:F0:01, 2025-12-31 11:51:14, 2025-12-31 11:51:14, -87,        2, (not associated) ,
72:CA:A3:E8:AA:60, 2025-12-31 11:51:20, 2025-12-31 11:51:20, -88,        2, (not associated) ,
0E:3F:A3:5B:54:86, 2025-12-31 11:51:25, 2025-12-31 11:51:25, -86,        1, (not associated) ,
A2:5B:B8:C5:5F:60, 2025-12-31 11:51:33, 2025-12-31 11:51:33, -86,        1, (not associated) ,
C2:A5:C5:95:28:71, 2025-12-31 11:52:03, 2025-12-31 11:52:03, -78,        2, (not associated) ,
4E:F9:60:A0:87:E9, 2025-12-31 11:52:12, 2025-12-31 11:52:12, -79,        2, (not associated) ,Airtel_arch_0057
5E:8D:89:D4:5C:3F, 2025-12-31 11:52:14, 2025-12-31 11:52:14, -82,        1, (not associated) ,
E6:0E:14:A0:8E:B6, 2025-12-31 11:52:30, 2025-12-31 11:52:30, -76,        2, (not associated) ,
B2:B2:18:D8:C9:8D, 2025-12-31 11:52:31, 2025-12-31 12:25:28, -89,       55, (not associated) ,
12:FE:8F:3E:DE:24, 2025-12-31 11:52:32, 2025-12-31 11:52:32, -78,        4, (not associated) ,Airtel_Abhi_Garg_5G,Airtel_Kakraniya001,Airtel_arch_0057
B2:F9:33:1F:9A:D3, 2025-12-31 11:52:35, 2025-12-31 12:25:36, -76,       11, (not associated) ,
CA:E6:81:31:45:85, 2025-12-31 11:52:40, 2025-12-31 11:52:40, -90,        1, (not associated) ,OnePlus Nord 4
D6:77:FB:A4:5D:19, 2025-12-31 11:52:51, 2025-12-31 11:52:51, -87,        2, (not associated) ,
1A:0F:D9:BE:36:E5, 2025-12-31 11:53:11, 2025-12-31 11:53:11, -85,        1, (not associated) ,
DA:91:9B:7B:A6:54, 2025-12-31 11:53:43, 2025-12-31 11:53:43, -83,        1, (not associated) ,
06:A3:E5:00:70:69, 2025-12-31 11:54:16, 2025-12-31 11:54:16, -87,        2, (not associated) ,
76:AC:C8:74:63:50, 2025-12-31 11:54:32, 2025-12-31 11:54:32, -84,        7, (not associated) ,Airtel_Abhi_Garg_5G,Airtel_Kakraniya001,Airtel_arch_0057
82:28:BE:FD:5A:7F, 2025-12-31 11:54:43, 2025-12-31 11:54:44, -75,       49, (not associated) ,Airtel_Abhi_Garg_5G,Airtel_Kakraniya001,Airtel_arch_0057,Venomous 5G,realme narzo N55,VED1,Arjun ❤️
34:B9:8D:67:42:4F, 2025-12-31 11:54:50, 2025-12-31 12:20:14, -72,      176, AC:15:A2:66:F5:CD,
2A:B2:D8:AE:16:A2, 2025-12-31 11:54:57, 2025-12-31 12:04:59,  -1,      101, AC:15:A2:66:F5:CD,
C6:A9:A0:F1:94:0F, 2025-12-31 11:55:09, 2025-12-31 11:55:09, -85,        1, (not associated) ,
8E:13:0D:1C:B6:3D, 2025-12-31 11:55:20, 2025-12-31 11:55:20, -80,        4, (not associated) ,Airtel_Abhi_Garg_5G,Airtel_arch_0057
CA:08:D5:51:F9:D7, 2025-12-31 11:55:39, 2025-12-31 11:55:39, -86,        1, (not associated) ,
7A:1D:61:E9:25:84, 2025-12-31 11:56:39, 2025-12-31 11:56:39, -86,        1, (not associated) ,
12:0C:6B:DC:FC:31, 2025-12-31 11:56:53, 2025-12-31 11:56:53,  -1,        1, 50:2B:73:97:41:61,
4A:BA:9B:C1:82:2A, 2025-12-31 11:56:58, 2025-12-31 11:57:41, -90,        2, (not associated) ,
46:DB:FE:F6:10:49, 2025-12-31 11:57:05, 2025-12-31 11:57:05, -91,        1, (not associated) ,
7A:2A:A3:D5:11:EA, 2025-12-31 11:57:11, 2025-12-31 11:57:11, -85,        1, (not associated) ,
CE:DE:31:06:A1:3E, 2025-12-31 11:57:17, 2025-12-31 11:57:17, -87,        1, (not associated) ,
72:E8:35:0C:CF:10, 2025-12-31 11:57:24, 2025-12-31 11:57:24, -89,        1, (not associated) ,
0E:59:12:61:BF:9F, 2025-12-31 11:58:05, 2025-12-31 11:58:05, -81,        3, (not associated) ,
DE:69:B6:68:A1:30, 2025-12-31 11:58:25, 2025-12-31 11:58:25, -88,        5, (not associated) ,
E0:1F:88:26:C5:6D, 2025-12-31 11:58:35, 2025-12-31 11:58:35,  -1,        4, 72:DA:0C:B3:31:26,
A6:2D:96:C5:5F:24, 2025-12-31 11:58:51, 2025-12-31 12:04:45, -84,        4, (not associated) ,gateways1 5g
EA:7B:84:D0:6E:14, 2025-12-31 11:58:52, 2025-12-31 11:58:52, -88,        1, (not associated) ,
EA:A0:BB:04:A3:B5, 2025-12-31 11:58:54, 2025-12-31 11:58:54, -82,        6, (not associated) ,kanak ,Chawla sab,Chawla sahb,kanakpreet ,kanakpreet kaur
5A:60:3B:4C:C5:A1, 2025-12-31 11:58:57, 2025-12-31 11:58:57, -87,        3, (not associated) ,darbar sahib
36:30:1D:44:71:6F, 2025-12-31 11:59:51, 2025-12-31 12:26:50,  -1,        2, 10:55:E4:C7:01:C2,
1A:FF:1C:5F:FA:CD, 2025-12-31 11:59:55, 2025-12-31 11:59:55, -90,        1, (not associated) ,
AE:1E:9E:29:4B:25, 2025-12-31 12:00:09, 2025-12-31 12:00:09, -91,        1, (not associated) ,
54:BD:79:C4:A8:DD, 2025-12-31 12:00:12, 2025-12-31 12:25:30, -84,      131, C0:8F:20:0F:BE:2B,
3E:36:79:8A:2D:C7, 2025-12-31 12:00:15, 2025-12-31 12:00:15, -88,        1, (not associated) ,
E2:68:C3:EB:2D:F8, 2025-12-31 12:00:32, 2025-12-31 12:00:32, -79,        3, (not associated) ,
7C:A4:49:9A:5A:F9, 2025-12-31 12:01:02, 2025-12-31 12:29:02,  -1,     2943, AC:15:A2:66:F5:CD,
0A:6E:65:01:F4:0F, 2025-12-31 12:01:32, 2025-12-31 12:01:33, -90,        8, (not associated) ,abuzar,flow-wife-46403,sadiya 99994444,ver 1 6 8,11119999,99991111,ARBAZ-5G
CA:5B:07:E5:31:16, 2025-12-31 12:01:46, 2025-12-31 12:01:46, -89,        1, (not associated) ,
52:13:08:36:96:25, 2025-12-31 12:02:17, 2025-12-31 12:02:17, -85,        2, (not associated) ,Excitel_JMD Library -2   4G,Redmi 12 5G
52:EC:B4:72:E7:1D, 2025-12-31 12:02:39, 2025-12-31 12:02:39, -81,        2, (not associated) ,
FE:48:BD:80:D7:C5, 2025-12-31 12:02:52, 2025-12-31 12:02:52, -90,        1, (not associated) ,
C0:E4:34:DD:53:EF, 2025-12-31 12:03:09, 2025-12-31 12:03:09,  -1,        1, 4C:93:A6:84:B2:B2,
2A:F6:0D:CA:B8:47, 2025-12-31 12:03:20, 2025-12-31 12:03:20, -87,        2, (not associated) ,
0A:E9:31:B8:14:DE, 2025-12-31 12:03:25, 2025-12-31 12:24:02, -86,       22, (not associated) ,
7E:83:6C:96:07:A5, 2025-12-31 12:03:29, 2025-12-31 12:03:30, -84,        5, (not associated) ,
96:34:9C:D0:79:EE, 2025-12-31 12:03:32, 2025-12-31 12:03:34, -83,        4, (not associated) ,
D2:AA:38:45:3D:76, 2025-12-31 12:03:49, 2025-12-31 12:03:49, -85,        2, (not associated) ,
DA:15:33:DC:E5:AA, 2025-12-31 12:04:09, 2025-12-31 12:04:10, -91,        5, (not associated) ,
2A:F8:C6:C8:52:96, 2025-12-31 12:04:12, 2025-12-31 12:04:12, -89,        3, (not associated) ,ACTFIBERNET_5G
72:8A:7E:B3:C1:85, 2025-12-31 12:04:15, 2025-12-31 12:04:15, -90,        3, (not associated) ,LIFE OF WIFI-5G
72:54:82:FA:E0:0A, 2025-12-31 12:04:40, 2025-12-31 12:04:40, -90,        1, (not associated) ,Keshav 
9E:95:B5:0A:29:DE, 2025-12-31 12:04:56, 2025-12-31 12:04:56, -86,        4, (not associated) ,gateways1 5g
56:22:2E:FA:71:88, 2025-12-31 12:04:58, 2025-12-31 12:04:58, -87,        1, (not associated) ,
A2:03:4A:E2:23:B7, 2025-12-31 12:05:35, 2025-12-31 12:05:35, -86,        2, (not associated) ,
F2:83:E1:8B:D9:AF, 2025-12-31 12:06:06, 2025-12-31 12:06:06, -89,        1, (not associated) ,
52:14:FE:83:B1:B4, 2025-12-31 12:06:28, 2025-12-31 12:06:28, -85,        2, (not associated) ,
22:E7:98:FF:DF:F1, 2025-12-31 12:10:50, 2025-12-31 12:10:57,  -1,       83, 3C:84:6A:8C:FC:DE,
5E:D8:3D:1C:33:D1, 2025-12-31 12:16:57, 2025-12-31 12:16:57, -86,        1, (not associated) ,
A2:E4:6B:7B:F5:2A, 2025-12-31 12:17:06, 2025-12-31 12:17:06, -84,        1, (not associated) ,
BE:9A:B6:E8:08:45, 2025-12-31 12:17:06, 2025-12-31 12:17:06, -83,        2, (not associated) ,
8E:5A:1B:C0:1E:DD, 2025-12-31 12:17:33, 2025-12-31 12:17:33, -83,        2, (not associated) ,
9A:B7:BC:9B:EA:A8, 2025-12-31 12:17:33, 2025-12-31 12:17:33, -89,        2, (not associated) ,
42:97:25:BC:1E:01, 2025-12-31 12:17:35, 2025-12-31 12:17:35, -90,        1, (not associated) ,
AA:3B:EB:C2:1F:F7, 2025-12-31 12:17:37, 2025-12-31 12:17:37, -87,        1, (not associated) ,
CA:12:B9:E2:7B:82, 2025-12-31 12:17:37, 2025-12-31 12:17:37, -88,        1, (not associated) ,
CA:98:C6:B3:F2:19, 2025-12-31 12:17:44, 2025-12-31 12:17:44, -90,        1, (not associated) ,Redmi
3E:39:27:49:53:FA, 2025-12-31 12:17:49, 2025-12-31 12:17:49, -91,        1, (not associated) ,
12:E1:1C:E4:DA:FB, 2025-12-31 12:17:52, 2025-12-31 12:17:52, -86,        2, (not associated) ,
BA:7D:53:75:2D:38, 2025-12-31 12:18:04, 2025-12-31 12:18:04, -87,        2, (not associated) ,
2E:32:1E:7A:31:0E, 2025-12-31 12:18:16, 2025-12-31 12:18:16, -86,        2, (not associated) ,
02:77:92:F5:C2:12, 2025-12-31 12:18:25, 2025-12-31 12:18:25, -83,        1, (not associated) ,
FA:DB:F3:1E:DC:30, 2025-12-31 12:19:08, 2025-12-31 12:19:08, -82,        2, (not associated) ,
72:D1:D9:75:BF:4F, 2025-12-31 12:19:11, 2025-12-31 12:19:11, -83,        1, (not associated) ,
BE:FA:2B:EB:DD:B4, 2025-12-31 12:19:12, 2025-12-31 12:19:12, -85,        2, (not associated) ,
AE:1E:9E:51:38:52, 2025-12-31 12:19:13, 2025-12-31 12:19:13, -87,        3, (not associated) ,
5A:C4:82:71:C1:60, 2025-12-31 12:19:16, 2025-12-31 12:19:16, -83,        1, (not associated) ,
B6:51:42:86:29:29, 2025-12-31 12:19:29, 2025-12-31 12:19:29, -87,        1, (not associated) ,
A2:3B:EF:A7:E6:E4, 2025-12-31 12:19:42, 2025-12-31 12:19:42, -82,        2, (not associated) ,
E6:5B:2B:64:41:CA, 2025-12-31 12:19:49, 2025-12-31 12:19:50, -84,        4, (not associated) ,
82:5C:1F:C6:CA:05, 2025-12-31 12:20:21, 2025-12-31 12:20:21, -88,        1, (not associated) ,
82:6B:DB:54:D3:F6, 2025-12-31 12:20:26, 2025-12-31 12:20:26, -90,        1, (not associated) ,
1A:0A:60:8D:E3:E1, 2025-12-31 12:20:48, 2025-12-31 12:20:48, -57,        2, (not associated) ,
CA:7B:05:EB:A6:60, 2025-12-31 12:20:48, 2025-12-31 12:20:48, -57,        2, (not associated) ,
D2:36:8D:5C:98:43, 2025-12-31 12:20:49, 2025-12-31 12:20:49, -61,        1, (not associated) ,
36:4D:44:12:8E:A6, 2025-12-31 12:20:58, 2025-12-31 12:20:58, -68,        2, (not associated) ,
B6:E2:B1:D7:3E:89, 2025-12-31 12:21:12, 2025-12-31 12:21:12, -89,        1, (not associated) ,
D6:93:9D:35:DB:2F, 2025-12-31 12:21:18, 2025-12-31 12:31:45, -68,      163, FC:22:F4:2E:A0:62,Dhairya
AA:C9:18:0D:A5:18, 2025-12-31 12:21:18, 2025-12-31 12:21:18, -89,        2, (not associated) ,
D6:09:FB:38:92:F0, 2025-12-31 12:21:19, 2025-12-31 12:21:19, -89,        1, (not associated) ,
42:20:B6:BD:13:74, 2025-12-31 12:21:25, 2025-12-31 12:21:25, -92,        1, (not associated) ,
D2:70:FC:5C:65:6C, 2025-12-31 12:21:34, 2025-12-31 12:21:34, -56,        2, (not associated) ,
2E:32:3B:56:AE:EB, 2025-12-31 12:21:34, 2025-12-31 12:21:34, -65,        2, (not associated) ,
0E:25:8B:79:A4:9A, 2025-12-31 12:21:43, 2025-12-31 12:21:43, -71,        2, (not associated) ,
96:8C:83:DC:1A:E0, 2025-12-31 12:21:45, 2025-12-31 12:21:45, -89,        2, (not associated) ,
D6:48:0C:76:2F:33, 2025-12-31 12:22:11, 2025-12-31 12:22:11, -89,        2, (not associated) ,
FE:29:01:40:13:16, 2025-12-31 12:22:24, 2025-12-31 12:22:24, -84,        2, (not associated) ,
3A:F3:38:D4:18:1E, 2025-12-31 12:22:43, 2025-12-31 12:22:43, -77,        3, (not associated) ,
86:8E:E9:BD:F3:B3, 2025-12-31 12:22:52, 2025-12-31 12:22:52, -90,        9, (not associated) ,ARBAZ-5G,ahil 5g,flow off,flow-wife-46403,sadiya 99994444,ver 1 6 8,abuzar
D2:26:31:88:A4:F4, 2025-12-31 12:23:31, 2025-12-31 12:23:31, -83,        2, (not associated) ,
EE:B8:79:8D:A8:88, 2025-12-31 12:23:31, 2025-12-31 12:23:31, -84,        1, (not associated) ,
D2:BC:CB:1C:B8:77, 2025-12-31 12:23:52, 2025-12-31 12:23:52, -88,        1, (not associated) ,
76:2C:6A:5A:75:4C, 2025-12-31 12:24:03, 2025-12-31 12:24:03, -88,        2, (not associated) ,
02:D4:48:E0:9C:0F, 2025-12-31 12:24:05, 2025-12-31 12:24:05, -66,        1, (not associated) ,
06:BF:17:0D:82:4C, 2025-12-31 12:24:05, 2025-12-31 12:24:05, -79,        1, (not associated) ,
1A:AE:FD:A6:68:75, 2025-12-31 12:24:05, 2025-12-31 12:24:05, -69,        1, (not associated) ,
FE:01:3B:9C:E7:29, 2025-12-31 12:24:29, 2025-12-31 12:24:29, -83,        2, (not associated) ,
EE:48:27:DB:29:88, 2025-12-31 12:24:36, 2025-12-31 12:24:36, -86,        1, (not associated) ,
A2:3B:EF:6B:2B:29, 2025-12-31 12:24:38, 2025-12-31 12:24:38, -82,        2, (not associated) ,
FA:9F:7F:12:BD:01, 2025-12-31 12:24:50, 2025-12-31 12:24:50, -88,        1, (not associated) ,
CE:0E:78:6A:0F:98, 2025-12-31 12:24:50, 2025-12-31 12:24:50,  -1,       14, 4C:93:A6:8A:D0:82,
7E:A5:05:33:67:5A, 2025-12-31 12:24:57, 2025-12-31 12:24:57, -90,        1, (not associated) ,
5E:14:E9:B0:30:0B, 2025-12-31 12:24:59, 2025-12-31 12:24:59, -88,        5, 74:EE:2A:DA:6E:8A,
3C:4E:56:C1:29:D5, 2025-12-31 12:25:00, 2025-12-31 12:25:01, -83,        5, (not associated) ,
EE:30:A2:2C:B9:58, 2025-12-31 12:25:18, 2025-12-31 12:25:18, -85,        1, (not associated) ,
82:23:81:59:7E:A1, 2025-12-31 12:25:22, 2025-12-31 12:25:22, -89,        1, (not associated) ,
06:16:82:C9:68:04, 2025-12-31 12:26:38, 2025-12-31 12:26:38, -86,        1, (not associated) ,
62:B7:3B:6E:75:30, 2025-12-31 12:26:39, 2025-12-31 12:26:39, -90,        1, (not associated) ,
16:09:D5:A2:0D:C1, 2025-12-31 12:27:09, 2025-12-31 12:27:09, -83,        1, (not associated) ,
A2:A5:05:9E:18:B8, 2025-12-31 12:27:13, 2025-12-31 12:27:13, -88,        1, (not associated) ,
62:1C:F6:42:61:97, 2025-12-31 12:27:18, 2025-12-31 12:27:18, -85,        2, (not associated) ,
F6:9B:02:CF:77:A5, 2025-12-31 12:27:19, 2025-12-31 12:27:19, -69,        2, (not associated) ,
CA:60:CD:62:1C:AF, 2025-12-31 12:27:19, 2025-12-31 12:27:19, -72,        2, (not associated) ,
42:95:E7:25:FF:1F, 2025-12-31 12:27:19, 2025-12-31 12:27:19, -75,        2, (not associated) ,
FE:29:01:97:87:83, 2025-12-31 12:27:26, 2025-12-31 12:27:26, -87,        2, (not associated) ,
0E:74:9A:6F:8D:C0, 2025-12-31 12:27:30, 2025-12-31 12:27:30, -57,        2, (not associated) ,
BE:FE:19:44:27:B1, 2025-12-31 12:27:39, 2025-12-31 12:27:39, -89,        2, (not associated) ,
0E:3D:5F:D6:FB:A7, 2025-12-31 12:28:17, 2025-12-31 12:28:17, -89,        1, (not associated) ,
3A:2C:17:48:C9:70, 2025-12-31 12:28:31, 2025-12-31 12:28:31, -86,        1, (not associated) ,
